,Date,index_value
156,2020-09-25,1.0628359374641005
157,2020-09-28,1.1043874216486584
158,2020-09-29,1.0565277961508828
159,2020-09-30,1.1056096010881427
160,2020-10-01,0.9626623733305578
161,2020-10-02,0.9725855748373059
162,2020-10-05,1.0023728253862976
163,2020-10-06,1.050110423604856
164,2020-10-07,1.0820679648712481
165,2020-10-08,0.9679766129710493
166,2020-10-09,1.0111854801434699
167,2020-10-12,1.009824584110142
168,2020-10-13,0.951306781550678
169,2020-10-14,1.0518377092728823
170,2020-10-15,1.0090475348725025
171,2020-10-16,1.0189917868214917
172,2020-10-19,1.0426991068224092
173,2020-10-20,1.0619004955820903
174,2020-10-21,1.0088360438525033
175,2020-10-22,1.008774251264265
176,2020-10-23,1.0479344247787867
177,2020-10-26,0.9664177955453663
